"taxref10.CD_REF","binome.discoweed","family","taxo","binome.discoweed.noinfra","taxref10.CD_REF.infra","jauzein","za","biovigilance","fse","farmbio","cambecedes","lifeform","biogeo","red.FR","red.UK","module","c","z"
99112,"FUMARIA PETTERI","Papaveraceae","binome","FUMARIA PETTERI","99112",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,NA,NA,NA
NA,"FUMARIA REUTERI",NA,"binome","FUMARIA REUTERI",NA,1,0,0,0,0,0,"therophyte","Mediterranean(western)",NA,"LC",NA,NA,NA
99123,"FUMARIA SCHLEICHERI","Papaveraceae","binome","FUMARIA SCHLEICHERI","99123",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,NA,NA,NA,NA
99139,"FUMARIA VAILLANTII","Papaveraceae","binome","FUMARIA VAILLANTII","99139",1,0,0,0,0,1,"therophyte","Eurasian",NA,NA,5,0.51389,-0.21053
99185,"GAGEA LUTEA","Liliaceae","binome","GAGEA LUTEA","99185",1,0,0,0,0,0,"geophyte","Eurasian",NA,"LC",9,0.52308,0.68587
99194,"GAGEA PRATENSIS","Liliaceae","binome","GAGEA PRATENSIS","99194",1,0,0,0,0,1,"geophyte","European(meridional)",NA,NA,1,0.38095,-0.12039
99211,"GAGEA VILLOSA","Liliaceae","binome","GAGEA VILLOSA","99211",1,0,0,0,0,1,"geophyte","Eurasian(meridional)",NA,NA,99,0.73923,2.4749
99224,"GALACTITES TOMENTOSUS","Asteraceae","binome","GALACTITES TOMENTOSUS","99224",1,0,1,0,0,0,"hemicryptophyte","Mediterranean",NA,NA,5,NA,NA
99272,"GALEOPSIS ANGUSTIFOLIA","Lamiaceae","binome","GALEOPSIS ANGUSTIFOLIA","99272",1,0,1,0,0,1,"therophyte","Eurasian",NA,"CR",1,0.44516,0.42858
99277,"GALEOPSIS BIFIDA","Lamiaceae","binome","GALEOPSIS BIFIDA","99277",1,0,0,1,0,0,"therophyte","European(septentrional)",NA,"LC",NA,NA,NA
717207,"GALEOPSIS CEBENNENSIS","Lamiaceae","binome","GALEOPSIS CEBENNENSIS","717207",1,0,0,0,0,0,"therophyte","orophyte(Pyrenees)",NA,NA,NA,NA,NA
99305,"GALEOPSIS LADANUM","Lamiaceae","binome","GALEOPSIS LADANUM","99305",1,1,1,0,0,1,"therophyte","Eurasian",NA,NA,99,0.72002,0.18203
99322,"GALEOPSIS PUBESCENS","Lamiaceae","binome","GALEOPSIS PUBESCENS","99322",1,0,0,0,0,0,"therophyte","European(central)",NA,NA,9,0.77551,-0.26083
99324,"GALEOPSIS PYRENAICA","Lamiaceae","binome","GALEOPSIS PYRENAICA","99324",1,0,0,0,0,0,"therophyte","Catalan","LC",NA,99,0,0.63707
99329,"GALEOPSIS SEGETUM","Lamiaceae","binome","GALEOPSIS SEGETUM","99329",1,0,0,0,0,1,"therophyte","European",NA,"EX",5,NA,NA
99331,"GALEOPSIS SPECIOSA","Lamiaceae","binome","GALEOPSIS SPECIOSA","99331",1,0,0,1,0,0,"therophyte","European(central)",NA,"VU",NA,NA,NA
99334,"GALEOPSIS TETRAHIT","Lamiaceae","binome","GALEOPSIS TETRAHIT","99334",1,1,1,1,0,0,"therophyte","Eurasian(temperate)",NA,"LC",9,0.75179,5.6087
99358,"GALINSOGA PARVIFLORA","Asteraceae","binome","GALINSOGA PARVIFLORA","99358",1,0,1,0,0,0,"therophyte","introduced(South America)",NA,NA,9,0.72222,-0.23716
99359,"GALINSOGA QUADRIRADIATA","Asteraceae","binome","GALINSOGA QUADRIRADIATA","99359",1,0,1,0,0,0,"therophyte","introduced(South America)",NA,NA,9,0.475,0.046848
99366,"GALIUM ALBUM","Rubiaceae","binome","GALIUM ALBUM","99366",1,0,0,0,0,0,"hemicryptophyte","European(meridional)",NA,NA,3,NA,NA
99373,"GALIUM APARINE","Rubiaceae","binome","GALIUM APARINE","99373",1,1,1,1,1,0,"liana","Eurasian(meridional)",NA,"LC",9,0.74855,14.531
134858,"GALIUM APARINE SUBSP. SPURIUM","Rubiaceae","infra","GALIUM APARINE","99373",1,0,0,0,0,1,"therophyte","European(meridional)",NA,NA,5,0,-0.30606
99390,"GALIUM BOREALE","Rubiaceae","binome","GALIUM BOREALE","99390",0,1,0,1,0,0,"hemicryptophyte","European(septentrional)",NA,"LC",99,0.71729,2.7682
99399,"GALIUM CINEREUM","Rubiaceae","binome","GALIUM CINEREUM","99399",1,0,0,0,0,0,"hemicryptophyte","Mediterranean(western)",NA,NA,1,0.48611,-0.15497
99414,"GALIUM DIVARICATUM","Rubiaceae","binome","GALIUM DIVARICATUM","99414",1,0,0,0,0,1,"therophyte","Mediterranean(eury)",NA,NA,5,NA,NA
99457,"GALIUM LUCIDUM","Rubiaceae","binome","GALIUM LUCIDUM","99457",1,0,0,0,0,0,"hemicryptophyte","European(meridional)",NA,NA,1,0.45516,2.2743
99461,"GALIUM MARITIMUM","Rubiaceae","binome","GALIUM MARITIMUM","99461",1,0,0,0,0,0,"hemicryptophyte","Mediterranean(western)",NA,NA,5,0.55144,-0.18323
99473,"GALIUM MOLLUGO","Rubiaceae","binome","GALIUM MOLLUGO","99473",1,1,0,1,1,0,"hemicryptophyte","Eurasian(meridional)",NA,"LC",3,0.66451,6.7075
99479,"GALIUM MURALE","Rubiaceae","binome","GALIUM MURALE","99479",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.042234,1.5364
99496,"GALIUM PARISIENSE","Rubiaceae","binome","GALIUM PARISIENSE","99496",1,1,0,0,0,1,"therophyte","Mediterranean(eury)",NA,"VU",5,0.31836,5.0165
99566,"GALIUM TRICORNUTUM","Rubiaceae","binome","GALIUM TRICORNUTUM","99566",1,1,0,0,0,1,"therophyte","Mediterranean(eury)",NA,"CR",5,0.13265,-0.14229
99580,"GALIUM VERRUCOSUM","Rubiaceae","binome","GALIUM VERRUCOSUM","99580",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,0.26714
99582,"GALIUM VERUM","Rubiaceae","binome","GALIUM VERUM","99582",1,1,0,0,0,0,"hemicryptophyte","holarctic",NA,"LC",3,0.66915,14.169
619555,"GAMOCHAETA ANTILLANA","Asteraceae","binome","GAMOCHAETA ANTILLANA","619555",1,0,0,0,0,0,"therophyte","introduced(America centrale)",NA,NA,NA,NA,NA
99666,"GASTRIDIUM SCABRUM","Poaceae","binome","GASTRIDIUM SCABRUM","99666",1,0,0,0,0,0,"therophyte","Mediterranean","RE",NA,5,0,-0.22417
99668,"GASTRIDIUM VENTRICOSUM","Poaceae","binome","GASTRIDIUM VENTRICOSUM","99668",1,0,0,0,0,1,"therophyte","Mediterranean-atlantic",NA,"LC",5,0.05582,1.9867
99683,"GAUDINIA FRAGILIS","Poaceae","binome","GAUDINIA FRAGILIS","99683",1,1,0,0,0,0,"therophyte","Mediterranean(eury)",NA,"LC",3,0.40534,3.5369
100045,"GERANIUM COLUMBINUM","Geraniaceae","binome","GERANIUM COLUMBINUM","100045",1,1,1,1,0,0,"therophyte","Eurasian",NA,"LC",5,0.67057,4.2659
100052,"GERANIUM DISSECTUM","Geraniaceae","binome","GERANIUM DISSECTUM","100052",1,1,1,1,1,0,"therophyte","Eurasian",NA,"LC",3,0.34766,3.9898
100104,"GERANIUM MOLLE","Geraniaceae","binome","GERANIUM MOLLE","100104",1,1,1,1,1,0,"therophyte","Eurasian",NA,"LC",5,0.3866,12.441
100132,"GERANIUM PURPUREUM","Geraniaceae","binome","GERANIUM PURPUREUM","100132",1,0,0,0,0,0,"therophyte","Mediterranean(eury)-atlantic(eury)",NA,"LC",5,NA,NA
100133,"GERANIUM PUSILLUM","Geraniaceae","binome","GERANIUM PUSILLUM","100133",1,1,1,1,0,0,"therophyte","Eurasian",NA,"LC",5,0.60699,0.4855
100136,"GERANIUM PYRENAICUM","Geraniaceae","binome","GERANIUM PYRENAICUM","100136",1,0,0,1,0,0,"hemicryptophyte","Eurasian(meridional)",NA,NA,3,0.46655,2.0674
100142,"GERANIUM ROBERTIANUM","Geraniaceae","binome","GERANIUM ROBERTIANUM","100142",1,1,1,1,1,0,"therophyte","holarctic",NA,"LC",9,0.76289,6.3661
100144,"GERANIUM ROTUNDIFOLIUM","Geraniaceae","binome","GERANIUM ROTUNDIFOLIUM","100144",1,1,1,0,0,0,"therophyte","European(meridional)",NA,"LC",5,0.42446,5.9172
100161,"GERANIUM TUBEROSUM","Geraniaceae","binome","GERANIUM TUBEROSUM","100161",1,0,0,0,0,0,"geophyte","Mediterranean",NA,NA,NA,NA,NA
100187,"GEROPOGON HYBRIDUS","Asteraceae","binome","GEROPOGON HYBRIDUS","100187",1,0,0,0,0,0,"therophyte","Mediterranean(eury)","VU",NA,3,0,-0.12349
100225,"GEUM URBANUM","Rosaceae","binome","GEUM URBANUM","100225",0,1,0,0,0,0,"hemicryptophyte","European",NA,"LC",9,0.72412,6.6975
100266,"GLADIOLUS COMMUNIS","Iridaceae","binome","GLADIOLUS COMMUNIS","100266",1,0,0,0,0,1,"geophyte","Mediterranean",NA,NA,5,0.49383,-0.23782
100275,"GLADIOLUS ITALICUS","Iridaceae","binome","GLADIOLUS ITALICUS","100275",1,0,0,0,0,1,"geophyte","Mediterranean(eury)",NA,NA,1,0.41914,0.12168
100264,"GLADIOLUS X BYZANTINUS","Iridaceae","binome","GLADIOLUS X BYZANTINUS","100264",1,0,0,0,0,0,"geophyte","Mediterranean(central)",NA,NA,5,0,-0.30606
100288,"GLAUCIUM CORNICULATUM","Papaveraceae","binome","GLAUCIUM CORNICULATUM","100288",1,0,0,0,0,1,"geophyte","Mediterranean","NT",NA,5,0,-0.30606
611295,"GLEBIONIS CORONARIA","Asteraceae","binome","GLEBIONIS CORONARIA","611295",1,0,1,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,0.15796
100304,"GLEBIONIS SEGETUM","Asteraceae","binome","GLEBIONIS SEGETUM","100304",1,1,1,1,0,1,"therophyte","European(meridional)",NA,"VU",5,0.35651,0.26714
100310,"GLECHOMA HEDERACEA","Lamiaceae","binome","GLECHOMA HEDERACEA","100310",1,1,1,1,1,0,"hemicryptophyte","Eurasian",NA,"LC",9,0.59942,8.1649
100382,"GLYCERIA DECLINATA","Poaceae","binome","GLYCERIA DECLINATA","100382",1,0,0,1,0,0,"hemicryptophyte","European(western)",NA,"LC",99,0.65547,0.52884
100387,"GLYCERIA FLUITANS","Poaceae","binome","GLYCERIA FLUITANS","100387",1,0,0,1,0,0,"hemicryptophyte","holarctic",NA,"LC",99,0.73044,19.53
100398,"GLYCERIA NOTATA","Poaceae","binome","GLYCERIA NOTATA","100398",1,0,0,0,0,0,"hemicryptophyte","holarctic",NA,"LC",99,0.78617,1.9069
100422,"GLYCINE MAX","Fabaceae","binome","GLYCINE MAX","100422",0,0,1,0,0,0,"hemicryptophyte","introduced(Eastern Asia)",NA,NA,NA,NA,NA
100519,"GNAPHALIUM ULIGINOSUM","Asteraceae","binome","GNAPHALIUM ULIGINOSUM","100519",1,0,1,1,0,0,"therophyte","Eurasian",NA,"LC",99,0.7159,2.2514
100677,"GYPSOPHILA MURALIS","Caryophyllaceae","binome","GYPSOPHILA MURALIS","100677",1,0,1,0,0,0,"therophyte","Eurasian",NA,NA,5,0.5051,-0.060404
100710,"HAINARDIA CYLINDRICA","Poaceae","binome","HAINARDIA CYLINDRICA","100710",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,NA,5,0,0.30808
100787,"HEDERA HELIX","Araliaceae","binome","HEDERA HELIX","100787",1,1,1,1,0,0,"liana","Eurasian(meridional)",NA,"LC",1,0.5837,3.61
100813,"HEDYPNOIS RHAGADIOLOIDES","Asteraceae","binome","HEDYPNOIS RHAGADIOLOIDES","100813",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.01107,6.9954
100838,"HEDYSARUM GLOMERATUM","Fabaceae","binome","HEDYSARUM GLOMERATUM","100838",1,0,0,0,0,0,"therophyte","Corsican","VU",NA,NA,NA,NA
100851,"HEDYSARUM SPINOSISSIMUM","Fabaceae","binome","HEDYSARUM SPINOSISSIMUM","100851",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.22417
100890,"HELIANTHEMUM AEGYPTIACUM","Cistaceae","binome","HELIANTHEMUM AEGYPTIACUM","100890",1,0,0,0,0,0,"therophyte","Mediterranean","EN",NA,NA,NA,NA
100917,"HELIANTHEMUM FUGACIUM","Cistaceae","binome","HELIANTHEMUM FUGACIUM","100917",1,0,0,0,0,0,"chamaephyte","Mediterranean",NA,NA,5,0,-0.27876
100942,"HELIANTHEMUM LEDIFOLIUM","Cistaceae","binome","HELIANTHEMUM LEDIFOLIUM","100942",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,NA,NA,NA
100983,"HELIANTHEMUM SALICIFOLIUM","Cistaceae","binome","HELIANTHEMUM SALICIFOLIUM","100983",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.35144,2.0686
101027,"HELIANTHUS ANNUUS","Asteraceae","binome","HELIANTHUS ANNUUS","101027",0,1,1,0,0,0,"therophyte","introduced(tropical America)",NA,NA,NA,NA,NA
101055,"HELIANTHUS TUBEROSUS","Asteraceae","binome","HELIANTHUS TUBEROSUS","101055",0,0,1,0,0,0,"geophyte","introduced(North America)",NA,NA,9,0.19252,0.5202
101144,"HELIOTROPIUM EUROPAEUM","Boraginaceae","binome","HELIOTROPIUM EUROPAEUM","101144",1,1,1,0,0,1,"therophyte","Mediterranean(eury)",NA,NA,5,0.021737,0.90857
101210,"HELMINTHOTHECA ECHIOIDES","Asteraceae","binome","HELMINTHOTHECA ECHIOIDES","101210",1,1,1,1,1,0,"hemicryptophyte","Mediterranean(eury)",NA,NA,5,0.65926,0.94952
101221,"HELOSCIADIUM NODIFLORUM","Apiaceae","binome","HELOSCIADIUM NODIFLORUM","101221",0,0,0,1,0,0,"hemicryptophyte","Eurasian(meridional)",NA,NA,9,0.81397,2.3663
101300,"HERACLEUM SPHONDYLIUM","Apiaceae","binome","HERACLEUM SPHONDYLIUM","101300",1,1,1,1,1,0,"hemicryptophyte","European",NA,"LC",3,0.32148,11.995
101405,"HERNIARIA CINEREA","Caryophyllaceae","binome","HERNIARIA CINEREA","101405",1,0,0,0,0,0,"therophyte","Eurasian(temperate)",NA,NA,5,0.49058,0.076072
101411,"HERNIARIA GLABRA","Caryophyllaceae","binome","HERNIARIA GLABRA","101411",1,0,0,0,0,0,"therophyte","European",NA,"LC",5,0.43177,1.7684
101412,"HERNIARIA HIRSUTA","Caryophyllaceae","binome","HERNIARIA HIRSUTA","101412",1,0,0,0,0,0,"therophyte","Eurasian(temperate)",NA,NA,5,0.53918,0.21255
101546,"HIBISCUS TRIONUM","Malvaceae","binome","HIBISCUS TRIONUM","101546",1,0,0,0,0,0,"therophyte","Mediterranean(eastern)",NA,NA,NA,NA,NA
102797,"HIMANTOGLOSSUM HIRCINUM","Orchidaceae","binome","HIMANTOGLOSSUM HIRCINUM","102797",0,1,0,0,0,0,"geophyte","Mediterranean(eury)-atlantic(eury)",NA,NA,1,0.36314,2.3392
102840,"HIPPOCREPIS BIFLORA","Fabaceae","binome","HIPPOCREPIS BIFLORA","102840",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.044421,0.26714
102841,"HIPPOCREPIS CILIATA","Fabaceae","binome","HIPPOCREPIS CILIATA","102841",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,0.63562
102842,"HIPPOCREPIS COMOSA","Fabaceae","binome","HIPPOCREPIS COMOSA","102842",0,1,0,1,0,0,"chamaephyte","European(meridional)",NA,"LC",1,0.39415,29.209
102851,"HIPPOCREPIS MULTISILIQUOSA","Fabaceae","binome","HIPPOCREPIS MULTISILIQUOSA","102851",1,0,0,0,0,0,"therophyte","Mediterranean","VU",NA,5,0.23299,0.29443
102870,"HIPPURIS VULGARIS","Plantaginaceae","binome","HIPPURIS VULGARIS","102870",0,0,0,0,1,0,"geophyte","cosmopolitan",NA,"LC",99,0.44436,2.359
102876,"HIRSCHFELDIA INCANA","Brassicaceae","binome","HIRSCHFELDIA INCANA","102876",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.33025,0.076072
102900,"HOLCUS LANATUS","Poaceae","binome","HOLCUS LANATUS","102900",1,1,1,1,1,0,"hemicryptophyte","circumboreal",NA,"LC",3,0.42304,33.974
102901,"HOLCUS MOLLIS","Poaceae","binome","HOLCUS MOLLIS","102901",1,1,1,1,0,0,"hemicryptophyte","atlantic(eury)",NA,"LC",99,0.57083,5.8757
717776,"HOLOSTEUM BREISTROFFERI","Caryophyllaceae","binome","HOLOSTEUM BREISTROFFERI","717776",1,0,0,0,0,0,"therophyte","Mediterranean(eury)","VU",NA,NA,NA,NA
102921,"HOLOSTEUM UMBELLATUM","Caryophyllaceae","binome","HOLOSTEUM UMBELLATUM","102921",1,0,0,0,0,1,"therophyte","Eurasian(temperate)",NA,NA,5,0.36999,0.99046
102930,"HONORIUS NUTANS","Asparagaceae","binome","HONORIUS NUTANS","102930",1,0,0,0,0,1,"geophyte","European(central)",NA,NA,3,0.44444,-0.12014
102959,"HORDEUM GENICULATUM","Poaceae","binome","HORDEUM GENICULATUM","102959",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,NA,NA
102968,"HORDEUM MARINUM","Poaceae","binome","HORDEUM MARINUM","102968",1,1,0,0,0,0,"therophyte","holarctic",NA,"VU",5,0.51326,1.9731
102974,"HORDEUM MURINUM","Poaceae","binome","HORDEUM MURINUM","102974",1,1,0,1,0,0,"therophyte","holarctic",NA,"LC",5,0.44715,3.5698
102999,"HORDEUM VULGARE","Poaceae","binome","HORDEUM VULGARE","102999",0,0,1,0,1,0,"therophyte","introduced(Central Asia)",NA,NA,5,0.44898,-0.25147
718237,"HORDEUM VULGARE SUBSP. DISTICHON","Poaceae","infra","HORDEUM VULGARE","102999",0,0,0,1,0,0,"therophyte","introduced(Western Asia)",NA,NA,3,NA,NA
103019,"HORNUNGIA PETRAEA","Brassicaceae","binome","HORNUNGIA PETRAEA","103019",1,0,0,0,0,0,"therophyte","Mediterranean",NA,"LC",1,0.46049,2.1792
103031,"HUMULUS LUPULUS","Cannabaceae","binome","HUMULUS LUPULUS","103031",0,0,1,0,0,0,"liana","Eurasian(meridional)",NA,"LC",9,0.50028,5.6798
103055,"HYACINTHOIDES HISPANICA","Asparagaceae","binome","HYACINTHOIDES HISPANICA","103055",1,0,0,0,0,0,"geophyte","Mediterranean(western)",NA,NA,NA,NA,NA
103057,"HYACINTHOIDES NON-SCRIPTA","Asparagaceae","infra","HYACINTHOIDES NON-SCRIPTA","103057",1,1,0,0,0,0,"geophyte","Mediterranean-atlantic",NA,"LC",99,0.68845,0.41344
103081,"HYACINTHUS ORIENTALIS","Asparagaceae","binome","HYACINTHUS ORIENTALIS","103081",1,0,0,0,0,0,"geophyte","introduced(Western Asia)",NA,NA,NA,NA,NA
103159,"HYLOTELEPHIUM MAXIMUM","Crassulaceae","binome","HYLOTELEPHIUM MAXIMUM","103159",0,1,0,0,0,0,"hemicryptophyte","Eurasian",NA,NA,1,0.56856,0.23406
103162,"HYLOTELEPHIUM TELEPHIUM","Crassulaceae","binome","HYLOTELEPHIUM TELEPHIUM","103162",1,1,0,0,0,0,"hemicryptophyte","Eurasian(temperate)",NA,NA,5,0.78165,0.035129
103178,"HYOSCYAMUS ALBUS","Solanaceae","binome","HYOSCYAMUS ALBUS","103178",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,NA,5,0.0768,0.0078338
103185,"HYOSCYAMUS NIGER","Solanaceae","binome","HYOSCYAMUS NIGER","103185",1,0,0,1,0,0,"therophyte","cosmopolitan",NA,"VU",5,0.2551,0.1716
103205,"HYOSERIS RADIATA","Asteraceae","binome","HYOSERIS RADIATA","103205",1,0,0,0,0,0,"hemicryptophyte","Mediterranean(eury)",NA,NA,5,0.058034,1.0178
103207,"HYOSERIS SCABRA","Asteraceae","binome","HYOSERIS SCABRA","103207",1,0,0,0,0,0,"therophyte","Mediterranean","VU",NA,NA,NA,NA
103229,"HYPECOUM IMBERBE","Papaveraceae","binome","HYPECOUM IMBERBE","103229",1,0,0,0,0,1,"therophyte","Mediterranean","EN",NA,NA,NA,NA
103233,"HYPECOUM PENDULUM","Papaveraceae","binome","HYPECOUM PENDULUM","103233",1,0,0,0,0,1,"therophyte","Mediterranean","VU",NA,NA,NA,NA
103235,"HYPECOUM PROCUMBENS","Papaveraceae","binome","HYPECOUM PROCUMBENS","103235",1,0,0,0,0,0,"therophyte","Mediterranean","NT",NA,5,0,0.048777
103237,"HYPECOUM TORULOSUM","Papaveraceae","binome","HYPECOUM TORULOSUM","103237",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,NA,NA,NA
103288,"HYPERICUM HUMIFUSUM","Hypericaceae","binome","HYPERICUM HUMIFUSUM","103288",1,1,1,1,0,0,"therophyte","cosmopolitan",NA,"LC",99,0.64506,1.0542
103292,"HYPERICUM LINARIIFOLIUM","Hypericaceae","binome","HYPERICUM LINARIIFOLIUM","103292",0,0,1,0,0,0,"hemicryptophyte","atlantic",NA,NA,5,0.4689,0.4582
